BORO,BLOCK,FROM_LOT,TO_LOT,FILING YEAR,REGULATED,UNREGULATED,OFFICE,OWNER/RELATED SPACE,GOV. RENTAL SUBSIDIES,TOTAL INCOME FROM REAL ESTATE,TOTAL EXPENSES,AMORTIZED LEASE AND TENANT IMP. COSTS,REPAIRS AND MAINT.,tract_10
3,02409,0026,,2021,40860.0,232835.0,,,,277857.0,112223.0,,20123.0,
3,02409,0027,,2021,1255487.0,,,,2451918.0,3767178.0,3514879.0,,1089695.0,
3,02409,0029,,2021,,802788.0,,,,802788.0,409702.0,272695.0,48328.0,
3,02409,0034,,2021,,29000.0,,,,29000.0,15746.0,,4286.0,
3,00241,0011,,2021,20208.0,314855.0,,,,335063.0,112566.0,,13347.0,
3,00241,0025,,2021,71705.0,152755.0,,,,224460.0,93110.0,4900.0,45374.0,
3,00241,0034,,2021,49500.0,,,,,49500.0,38551.0,,5163.0,
3,02411,0017,,2021,552297.0,,,,9259.0,723812.0,301810.0,,50270.0,36047051300
3,02412,0027,,2021,2290412.0,,,,4785991.0,7109143.0,4846390.0,,1202006.0,36047051300
3,02412,0007,,2021,234778.0,296650.0,,,3241.0,538529.0,196709.0,,33597.0,
3,02414,0001,,2021,,,,,,727713.0,1431930.0,,165123.0,
3,02414,0002,,2021,13405893.0,,2403083.0,,,16674818.0,4869567.0,70944.0,407270.0,
3,02415,1201,1201,2021,,1406785.0,,,,2301428.0,883879.0,59036.0,128257.0,
3,02417,0021,,2021,233212.0,,,,,283241.0,210996.0,30990.0,24965.0,
3,02417,0041,,2021,218258.0,,,,,218258.0,82820.0,,44999.0,36047055100
3,02417,0042,,2021,219480.0,,,,,219480.0,50711.0,,10078.0,36047055100
3,02417,0043,,2021,216126.0,,,,,216126.0,57801.0,,21063.0,36047055100
3,02417,0044,,2021,260950.0,,,,,260950.0,63652.0,,26779.0,36047055100
3,02419,0019,,2021,197093.0,912603.0,,,,1110744.0,479020.0,,165413.0,
3,00242,0001,,2021,,,,,,103882.0,286650.0,53716.0,82031.0,
3,00242,0011,,2021,193890.0,29850.0,,,,395352.0,78445.0,9005.0,13729.0,
3,00242,0031,,2021,18552.0,229800.0,,,,248352.0,174929.0,,83071.0,
3,00242,0006,,2021,1676403.0,,88026.0,,,1774679.0,695817.0,,53323.0,
3,02420,0022,,2021,849161.0,,,,,1092180.0,433148.0,,104451.0,
3,02420,0028,,2021,117669.0,302578.0,,,,422971.0,227816.0,,62912.0,
3,02420,0034,,2021,258900.0,,,,,284100.0,190357.0,,79360.0,
3,02421,0014,,2021,403693.0,,,,,403693.0,242162.0,,86213.0,
3,02421,0016,,2021,467724.0,,,,,467724.0,118217.0,,41126.0,
3,02421,0018,,2021,611282.0,,,,112936.0,787146.0,206432.0,,45566.0,
3,02425,0011,,2021,,57575.0,,,,76594.0,92760.0,,3022.0,
3,02425,0014,,2021,734419.0,,,,,734419.0,114753.0,,29513.0,
3,02425,0026,,2021,1171104.0,,,,5420530.0,6625730.0,2560439.0,,585610.0,36047052700
3,02425,0032,,2021,617439.0,,,,106511.0,723950.0,256177.0,,52028.0,
3,02425,0044,,2021,95320.0,73534.0,,,,168854.0,135365.0,5431.0,16452.0,
3,02428,0001,,2021,18595895.0,,,,,20833729.0,5612178.0,74120.0,596723.0,36047055100
3,00243,0010,,2021,,316461.0,,,,343661.0,42567.0,4620.0,2198.0,
3,00243,0016,,2021,43573.0,127300.0,,,,442103.0,44850.0,11000.0,6500.0,
3,00243,0017,,2021,27569.0,97290.0,,,,169109.0,82835.0,1202.0,7956.0,
3,00243,0018,,2021,10560.0,67800.0,,,,310298.0,57454.0,,,
3,00243,0020,,2021,,,,,,706508.0,103930.0,49315.0,2134.0,
3,00243,0022,,2021,,,,596453.0,,1241811.0,54534.0,,3630.0,
3,00243,0029,,2021,74844.0,402198.0,,,,480942.0,190655.0,3288.0,47628.0,
3,02430,0016,,2021,560128.0,,,,,560128.0,177281.0,,53741.0,
3,02430,0021,,2021,405082.0,,,,,405082.0,187809.0,,69072.0,
3,02430,0029,,2021,564176.0,,,,,564340.0,219541.0,,75507.0,
3,02431,0001,,2021,54172.0,227576.0,,,,352597.0,342139.0,,47332.0,
3,02431,0031,,2021,759775.0,,,,,844745.0,356907.0,,112409.0,
3,02432,0012,,2021,747987.0,,,,,747987.0,348781.0,,95645.0,
3,02432,0019,,2021,417074.0,,,,,606268.0,203433.0,,85184.0,
3,02432,0022,,2021,,50400.0,,,,50400.0,,,,
3,02432,0009,,2021,585545.0,,,,,585545.0,271290.0,,77395.0,
3,02433,0012,,2021,879694.0,,,,,879694.0,428191.0,,191571.0,
3,02433,0018,,2021,596714.0,,,,,596714.0,297842.0,,63223.0,
3,02433,0032,,2021,78588.0,28800.0,,,,156588.0,93806.0,4300.0,22087.0,
3,02434,0006,,2021,163992.0,307485.0,,,,681378.0,266228.0,,50213.0,
3,02436,0010,,2021,525089.0,,,,6256.0,531345.0,274332.0,,44956.0,
3,02436,0026,,2021,26400.0,181255.0,,,,207655.0,66078.0,,14757.0,
3,02437,0011,,2021,274717.0,,,,,274717.0,277998.0,,91928.0,36047052700
3,02438,0036,,2021,72129.0,541899.0,,,,614937.0,893526.0,4537.0,64024.0,
3,02438,0005,,2021,,238840.0,,,,238840.0,45192.0,,14296.0,
3,00244,0001,,2021,,,,,,1696229.0,1108464.0,,262384.0,
3,00244,1001,1001,2021,,,5457251.0,,,5853592.0,3536439.0,1155717.0,767460.0,
3,00244,1005,1005,2021,,,2120690.0,,,2319384.0,898448.0,,115980.0,
3,00244,1101,1101,2021,,,503966.0,,,676266.0,265022.0,,4536.0,
3,02441,0107,,2021,1401383.0,,,,,1401383.0,502509.0,,98366.0,
3,02441,0024,,2021,2690906.0,,,,,2820569.0,973439.0,,117361.0,36047054900
3,02441,0038,,2021,390885.0,,,,,390885.0,148121.0,,54934.0,
3,02441,0041,,2021,,,,,,180000.0,25065.0,,2230.0,
3,02442,0011,,2021,1199985.0,,,,,1241136.0,313434.0,,32506.0,36047054900
3,02443,0001,,2021,,967515.0,,,,1067107.0,203145.0,21345.0,58000.0,36047054900
3,02443,0011,,2021,222040.0,,,,,222040.0,48030.0,500.0,34765.0,36047054900
3,02443,0013,,2021,,2090740.0,,,,2519412.0,2191401.0,7690.0,201916.0,
3,02443,0026,,2021,564145.0,,,,,589317.0,240019.0,,78766.0,
3,02443,0028,,2021,,,189244.0,,,189244.0,64978.0,,23064.0,
3,02447,1002,1003,2021,494821.0,3898913.0,,,,4634584.0,2395144.0,428910.0,122723.0,
3,02447,1005,1007,2021,,,,,,284901.0,255041.0,177587.0,916.0,
3,02447,0003,,2021,,,98109.0,,,421303.0,87633.0,,27713.0,
3,02449,0001,,2021,763847.0,,,,,763847.0,249675.0,,114030.0,
3,02449,0016,,2021,150156.0,616800.0,,,,766956.0,179730.0,,43730.0,
3,00245,1595,1601,2021,,,,,,3662660.0,1289193.0,,4366.0,
3,00245,0025,,2021,,5089840.0,,,,5089915.0,1909003.0,,287143.0,36047000700
3,02450,0029,,2021,329415.0,124534.0,,,,453949.0,285771.0,29275.0,60218.0,
3,02451,0005,,2021,94539.0,485681.0,23838.0,,,606033.0,233666.0,10496.0,54571.0,
3,02451,0008,,2021,,,,,,982291.0,81263.0,16416.0,4287.0,
3,02452,0001,,2021,443867.0,,,,39207.0,518566.0,213756.0,12430.0,17122.0,36047052700
3,02452,0019,,2021,643642.0,,,,,650146.0,274489.0,,85844.0,
3,02456,0038,,2021,,,,,,46715.0,27716.0,,9630.0,
3,02456,0039,,2021,,,68780.0,,,110043.0,56636.0,,21693.0,
3,02456,0042,,2021,,76604.0,,,,76604.0,48850.0,,19141.0,
3,02460,0001,,2021,,,94595.0,,,506375.0,179992.0,61173.0,17000.0,
3,02460,1001,1002,2021,2645503.0,,,,,4286398.0,2945168.0,975795.0,506123.0,
3,02460,1001,1002,2021,2645503.0,,,,,4286398.0,2945168.0,975795.0,506123.0,
3,02460,0006,,2021,,,75162.0,,,292783.0,24335.0,,12200.0,
3,02460,0006,,2021,,,75162.0,,,292783.0,24335.0,,12200.0,
3,02460,0006,,2021,,,75162.0,,,292783.0,24335.0,,12200.0,
3,02460,0006,,2021,,,75162.0,,,292783.0,24335.0,,12200.0,
3,02460,0008,,2021,,,338501.0,,,885950.0,234959.0,110539.0,34473.0,
3,02461,0001,,2021,,,,,,215471.0,20010.0,,817.0,
3,02462,0021,,2021,,99535.0,,,,117535.0,85321.0,,58382.0,
3,02464,0018,,2021,,,535810.0,,,535810.0,227783.0,,65053.0,
3,02469,0001,,2021,406123.0,,,,,406123.0,140226.0,,21865.0,
3,02469,1201,1201,2021,1053754.0,,,,,1053754.0,214311.0,,19230.0,
3,00247,0001,,2021,4860.0,434367.0,,,,439227.0,119524.0,,31324.0,
3,00247,0019,,2021,26982.0,304719.0,,,,331701.0,79540.0,103.0,12017.0,
3,00247,0028,,2021,590196.0,1090862.0,,,,1693919.0,893012.0,35200.0,461212.0,
3,00247,0033,,2021,,,,,,135000.0,9533.0,,3158.0,
3,00247,0034,,2021,,128700.0,,,,128700.0,62748.0,18093.0,8350.0,
3,00247,0035,,2021,,,503223.0,,,688521.0,170366.0,,18990.0,
3,00247,0005,,2021,36531.0,152150.0,,,,188681.0,99336.0,,43262.0,
3,02470,1002,1002,2021,3069413.0,,,,,3714407.0,938343.0,23601.0,64514.0,
3,02470,0007,,2021,,,,,,102643.0,33216.0,,12294.0,
3,02472,0100,,2021,9472066.0,,,,529302.0,11379989.0,4625278.0,,959862.0,36047056300
3,02472,0400,,2021,238200.0,,,,,384616.0,323266.0,,37509.0,
3,02472,0050,,2021,10380662.0,,,,,11324133.0,5566209.0,,836012.0,
3,02472,0070,,2021,,,,,,65839.0,120596.0,,11524.0,36047056300
3,02477,0001,,2021,,97000.0,852609.0,,,955909.0,296284.0,31615.0,44234.0,
3,02477,0002,,2021,,,,,,39000.0,3076.0,,,
3,02479,0011,,2021,,,,,,379675.0,76191.0,,7254.0,
3,02479,0011,,2021,,,,,,379675.0,76191.0,,7254.0,
3,00248,0027,,2021,1032.0,46950.0,,,,47982.0,71828.0,,9086.0,
3,00248,0028,,2021,,101000.0,,,,217380.0,68029.0,,15521.0,
3,00248,0030,,2021,,,,,,,9269.0,,,
3,00248,0031,,2021,,74400.0,,98000.0,,172400.0,55932.0,,2005.0,
3,00248,0033,,2021,98395.0,137280.0,,,,354775.0,131308.0,,69116.0,
3,00248,0034,,2021,92731.0,202620.0,51969.0,,,453324.0,109930.0,,42757.0,
3,00248,0036,,2021,,,24129.0,,,896582.0,437470.0,,362885.0,
3,02482,0026,,2021,6913911.0,,,,,7781453.0,3215014.0,,727895.0,36047056300
3,02483,0045,,2021,,,,,,20200.0,45237.0,,4500.0,
3,02483,0050,,2021,249920.0,,,,,249920.0,99809.0,,32927.0,
3,02483,0051,,2021,249818.0,,,,,249818.0,113230.0,,43217.0,
3,02488,0001,,2021,152282.0,,,,589412.0,741694.0,312219.0,,89097.0,
3,02489,0001,,2021,,,,,,364080.0,116005.0,,37500.0,
3,02489,0004,,2021,,,,,,284201.0,147194.0,,24057.0,
3,00249,1101,1101,2021,,,,,,221335.0,26601.0,,130.0,
3,00249,0025,,2021,132840.0,,,,,133590.0,61330.0,11200.0,17068.0,
3,00249,0026,,2021,81116.0,104045.0,,,,474326.0,150588.0,,92683.0,
3,00249,0027,,2021,50871.0,,,,,217504.0,253234.0,,76658.0,
3,00249,0032,,2021,,209989.0,,,,647917.0,125563.0,51012.0,24088.0,
3,00249,0034,,2021,43540.0,,45600.0,,,378871.0,92487.0,2121.0,45982.0,
3,00249,0035,,2021,,142613.0,,,,288516.0,105057.0,12499.0,9672.0,
3,00249,0037,,2021,66367.0,139920.0,,,,206287.0,76224.0,,25000.0,
3,00249,0038,,2021,12092.0,112665.0,,,,322652.0,82963.0,2775.0,6592.0,
3,00249,0042,,2021,,110000.0,,,,292714.0,76099.0,8428.0,7182.0,
3,02491,0150,,2021,,,,,,2162735.0,435126.0,65861.0,62420.0,
3,02491,0051,,2021,,,,,,7649877.0,1340548.0,131420.0,31765.0,
3,02494,0010,,2021,,,,,,108992.0,35150.0,,3072.0,
3,02495,0042,,2021,324327.0,,,,,324327.0,136164.0,,42162.0,36047056300
3,02495,0045,,2021,149900.0,53130.0,,,,227905.0,62077.0,,22482.0,
3,02495,0046,,2021,84784.0,124885.0,,,,274869.0,63852.0,,17613.0,
3,02495,0008,,2021,47940.0,139800.0,,,,187740.0,140056.0,,102676.0,
3,02496,0026,,2021,205897.0,,,,,205897.0,99671.0,,47456.0,
3,02497,0023,,2021,,,,,,514138.0,154467.0,12697.0,20522.0,
3,02497,0046,,2021,,,,,,76666.0,47141.0,3500.0,8269.0,
3,00250,0001,,2021,,,9431829.0,,,12169405.0,5531288.0,406562.0,653409.0,
3,00250,0013,,2021,,110490.0,18000.0,,,218490.0,107768.0,,17152.0,
3,00250,0016,,2021,3743366.0,,,,,3853278.0,1318344.0,147413.0,233279.0,36047000900
3,00250,0028,,2021,2747689.0,,,,,3391882.0,642859.0,,73116.0,
3,00250,0030,,2021,,8713140.0,,,,9663644.0,1975337.0,,187922.0,
3,00250,0034,,2021,,,,,,1367383.0,293846.0,23523.0,60000.0,
3,00250,0036,,2021,,,1723678.0,,,2477999.0,1552431.0,172388.0,370552.0,
3,00250,0044,,2021,,,11952106.0,,,15246714.0,4682479.0,,784292.0,
3,00250,0007,,2021,,,4471516.0,,,5662431.0,2914628.0,486898.0,627237.0,
3,02503,0001,,2021,,,,1744622.0,,1768622.0,785252.0,,99283.0,
3,02504,0034,,2021,128848.0,,,,,128848.0,38674.0,6675.0,12528.0,36047056300
3,02504,0063,,2021,65197.0,,,,,65197.0,65983.0,,7987.0,
3,02505,0001,,2021,,,,,,,28724.0,,12750.0,
3,02505,0027,,2021,177436.0,,,,,177436.0,70812.0,,7900.0,
3,02506,0007,,2021,50000.0,,,,,50000.0,6000.0,,,
3,00251,0011,,2021,23100.0,130256.0,,,,153356.0,33506.0,,5831.0,
3,02511,0021,,2021,,233575.0,,,,233575.0,43334.0,,13788.0,
3,02511,0022,,2021,,202960.0,,,,202960.0,51152.0,5100.0,14851.0,
3,02511,0023,,2021,,62920.0,,,,109586.0,31187.0,11205.0,8657.0,
3,02512,0001,,2021,,,264094.0,252000.0,,2149657.0,1218398.0,20570.0,75819.0,
3,02512,0060,,2021,,880239.0,,,,931954.0,608622.0,,27214.0,
3,02513,0001,,2021,278723.0,,,,,278735.0,100849.0,,33213.0,
3,02513,0021,,2021,401628.0,,,,,401628.0,159200.0,,63278.0,
3,02517,0027,,2021,,,,1324310.0,,1802217.0,846526.0,,347279.0,
3,02520,0057,,2021,,,,,,479805.0,183448.0,,16267.0,
3,02522,0012,,2021,83688.0,161424.0,,,,245112.0,51881.0,,11740.0,
3,02522,0016,,2021,5656428.0,,,,,6067881.0,2195984.0,,385352.0,36047056300
3,02522,0040,,2021,,,,,,540496.0,166248.0,5000.0,20598.0,
3,02522,0006,,2021,66756.0,93636.0,,,,160467.0,83415.0,,8223.0,
3,02522,0073,,2021,,334601.0,,,,334601.0,69769.0,7700.0,18008.0,
3,02524,0039,,2021,,,,,,112982.0,79869.0,,26982.0,
3,02524,0042,,2021,,,,,,150000.0,173450.0,,9100.0,
3,00253,0001,,2021,,206800.0,,,,206800.0,80264.0,6451.0,8998.0,
3,00253,0003,,2021,29798.0,262717.0,,,,292515.0,161333.0,,35137.0,
3,00253,0005,,2021,5142.0,249685.0,,,,254827.0,114001.0,18498.0,45546.0,
3,00253,0075,,2021,,237229.0,,,,237229.0,47350.0,,12770.0,
3,02531,0001,,2021,27588.0,334746.0,,,,391407.0,1131664.0,,30217.0,36047056300
3,02531,0027,,2021,248700.0,,,,,248700.0,92710.0,,22899.0,
3,02531,0035,,2021,,388800.0,,,,388800.0,51496.0,,8612.0,
3,02532,0001,,2021,980621.0,,,,,1265942.0,284946.0,,100007.0,36047056300
3,02533,0013,,2021,146481.0,,,,,146481.0,33148.0,,4036.0,
3,02533,0028,,2021,141204.0,45000.0,,,,186204.0,152333.0,,126072.0,
3,02534,0001,,2021,,,,,,169614.0,48791.0,,20000.0,
3,02539,0011,,2021,,192154.0,,,,192154.0,36552.0,,9268.0,
3,02539,0012,,2021,,194402.0,,,,194402.0,39703.0,2800.0,8716.0,
3,00254,0013,,2021,137518.0,834699.0,,,,973425.0,245748.0,,50357.0,
3,00254,0015,,2021,114061.0,201269.0,,,,316298.0,119086.0,,55803.0,
3,00254,0006,,2021,1543326.0,,,,,1551726.0,368936.0,,107810.0,
3,00254,0075,,2021,130667.0,148472.0,,18000.0,,297139.0,97545.0,,37173.0,
3,00254,0081,,2021,543698.0,751133.0,,,,1470098.0,601201.0,37037.0,129833.0,
3,02540,0001,,2021,1106185.0,714555.0,,,,1868740.0,948770.0,,410980.0,
3,02541,0014,,2021,,,,,,,19255.0,,5370.0,
3,02541,0020,,2021,40562.0,273180.0,,,,313742.0,188807.0,,16961.0,
3,02541,0005,,2021,,,586216.0,,,655659.0,167984.0,,49418.0,
3,02542,0028,,2021,,,,,,382302.0,55148.0,,10153.0,
3,02542,0037,,2021,,,,,,39000.0,,,,
3,02549,0136,,2021,,,,,,32890.0,17428.0,9047.0,54.0,
3,02549,0023,,2021,136643.0,122343.0,,,,325959.0,99115.0,,24000.0,
3,02549,0036,,2021,,1513740.0,,,,1514420.0,353244.0,44461.0,18807.0,
3,00255,0001,,2021,,,6904186.0,,,9057580.0,3466789.0,168824.0,809870.0,
3,00255,0020,,2021,,1467309.0,,,,2324657.0,447652.0,87582.0,85507.0,
3,02550,0078,,2021,338456.0,,,,,338456.0,197788.0,,55788.0,
3,02552,0027,,2021,,,,,,202375.0,114095.0,,81489.0,
3,02556,0001,,2021,,,,,,900324.0,391987.0,476.0,38042.0,
3,02557,0003,,2021,,,,,,1726254.0,757879.0,,204473.0,
3,02557,0013,,2021,,,1619142.0,,,1619142.0,435123.0,310081.0,21500.0,
3,02557,0001,,2021,,,,,,1726254.0,757879.0,,204473.0,
3,02558,0055,,2021,327864.0,,,,,327864.0,190648.0,,23296.0,
3,02558,0062,,2021,,644678.0,,,,644678.0,219876.0,,39672.0,
3,02558,0064,,2021,57360.0,587318.0,,,,644678.0,219876.0,,39672.0,
3,02558,0066,,2021,,725263.0,,,,725263.0,247361.0,,44631.0,
3,02559,0004,,2021,,,,,,386650.0,118039.0,,29243.0,
3,02559,0055,,2021,,120144.0,,,,120144.0,49967.0,,8046.0,
3,02562,0012,,2021,,,27515.0,,,192158.0,12344.0,,3099.0,
3,02562,0013,,2021,,150501.0,,,,150501.0,57070.0,,9857.0,
3,02562,0019,,2021,,372464.0,,,,373797.0,90712.0,8200.0,23262.0,
3,02562,0070,,2021,128320.0,72000.0,,,,351205.0,59528.0,,10875.0,
3,02562,0029,,2021,,,,,,321805.0,11463.0,,,
3,02562,0039,,2021,,,,,,81460.0,10082.0,,2312.0,
3,02563,0019,,2021,,402017.0,,,,561035.0,219242.0,,59461.0,
3,02563,0023,,2021,,,,,,,10727.0,,,
3,02563,0026,,2021,,,314243.0,18000.0,,366744.0,68307.0,1400.0,15487.0,
3,02563,0041,,2021,,,,,,694192.0,28417.0,,3038.0,
3,02563,0048,,2021,,,334957.0,,,770257.0,76658.0,,17870.0,
3,02563,0009,,2021,,376202.0,,,,376205.0,78557.0,,2628.0,
3,02564,0001,,2021,,,4353056.0,,,5960326.0,1346462.0,3381.0,443358.0,
3,02565,0001,,2021,,,,,,141770.0,85948.0,,19070.0,
3,02566,0041,,2021,,45600.0,122375.0,,,984204.0,522364.0,6223.0,25469.0,
3,02566,0047,,2021,101247.0,,115129.0,,,216376.0,31887.0,,14308.0,
3,02566,0048,,2021,98667.0,,,,,198096.0,128537.0,,65639.0,
3,02568,0001,,2021,,,,,,1905616.0,279984.0,,54161.0,
3,02570,0036,,2021,,,,,,373600.0,111489.0,,45600.0,
3,02573,0014,,2021,,,,,,206118.0,15516.0,,1089.0,
3,02573,0016,,2021,,,,,,89112.0,14053.0,,1800.0,
3,02573,0017,,2021,,,,,,581148.0,74718.0,9667.0,,
3,02573,0023,,2021,,,,,,,36030.0,,500.0,
3,02574,0043,,2021,,,,,,549066.0,76340.0,,6252.0,
3,02574,0050,,2021,127132.0,,,,,261052.0,25308.0,,4010.0,
3,02576,0042,,2021,1280381.0,,,,,1350603.0,753211.0,25759.0,168936.0,36047057500
3,02578,0001,,2021,,,,,,5602574.0,1301151.0,82312.0,350001.0,
3,00258,0136,,2021,319056.0,,,,,319056.0,52355.0,,16442.0,
3,00258,0048,,2021,494634.0,,,,,494634.0,115580.0,3800.0,29669.0,
3,02583,0001,,2021,,,,,,1256537.0,273148.0,,170048.0,
3,02590,0215,,2021,,,,,,520440.0,165889.0,,94800.0,
3,02592,0037,,2021,,,,,,34000.0,66800.0,,7744.0,
3,02593,0001,,2021,194212.0,89337.0,,,,283549.0,1050780.0,,49575.0,
3,02596,0023,,2021,,101400.0,,,,326400.0,88701.0,,3849.0,
3,02596,0024,,2021,,,,,,48852.0,34796.0,1000.0,22921.0,
3,02596,0031,,2021,,,,,,347879.0,57460.0,,12500.0,
3,00026,0033,,2021,,,,,,139347.0,91373.0,24816.0,7358.0,
3,00026,0050,,2021,,,25922472.0,,,34972003.0,6480835.0,,220895.0,
3,02600,0001,,2021,,,,,,229863.0,21275.0,,,
3,02600,0012,,2021,,,,,,105495.0,89233.0,,72522.0,
3,02600,0017,,2021,,,,,,135000.0,58850.0,,44200.0,
3,02607,0100,,2021,,,,,,150000.0,23291.0,,2951.0,
3,02607,0050,,2021,,,,,,116058.0,20508.0,,2319.0,
3,00261,0030,,2021,161850.0,140586.0,,,,302436.0,134319.0,,7014.0,
3,02612,0133,,2021,,,,,,1196064.0,188999.0,127655.0,,
3,02613,0020,,2021,,,,180000.0,,231049.0,,,,
3,02616,0001,,2021,,,,,,181650.0,62688.0,,43854.0,
3,02616,0012,,2021,,,434661.0,,,434661.0,164032.0,,,
3,02616,0014,,2021,,,,,,98000.0,155786.0,,138178.0,
3,02616,0017,,2021,,,,,,40200.0,21615.0,,18000.0,
3,02616,0031,,2021,,,537905.0,,,733156.0,135463.0,96601.0,,
3,02617,0042,,2021,,,,,,480000.0,108002.0,,66482.0,
3,02617,0050,,2021,,,,,,480000.0,108002.0,,66482.0,
3,02619,0003,,2021,,,,,,674305.0,35551.0,,21560.0,
3,02619,0007,,2021,60362.0,292247.0,,,,715115.0,194490.0,,31918.0,
3,00262,0008,,2021,23626.0,246042.0,,,,269668.0,251007.0,9872.0,10750.0,
3,02620,0001,,2021,17941.0,262710.0,,,,726358.0,97325.0,,15765.0,
3,02620,0036,,2021,,13125.0,,,,163550.0,145387.0,,60088.0,
3,02625,0040,,2021,,410313.0,,,,410313.0,50801.0,,16285.0,36047057300
3,02626,0001,,2021,,,,,,710643.0,222617.0,,42238.0,
3,02626,0015,,2021,,,,,,251062.0,77394.0,,11770.0,
3,02626,0019,,2021,,,,,,407905.0,269182.0,,26435.0,
3,02626,0033,,2021,155873.0,27600.0,,,,192353.0,58460.0,1496.0,24262.0,
3,02626,0034,,2021,143272.0,51500.0,,,,194772.0,58460.0,1496.0,24262.0,
3,02626,0036,,2021,159143.0,50600.0,,,,209743.0,58460.0,1496.0,24262.0,
3,02626,0037,,2021,158018.0,57985.0,,,,216003.0,58460.0,1496.0,24262.0,
3,02626,0038,,2021,275235.0,,,,,275235.0,78683.0,1879.0,20383.0,
3,02626,0039,,2021,250645.0,19182.0,,,,311231.0,78683.0,1879.0,20383.0,
3,02628,0001,,2021,,,175617.0,,,175617.0,55229.0,,10000.0,
3,02628,0006,,2021,,13200.0,,,,198157.0,37571.0,,25710.0,
3,02629,0001,,2021,,,661050.0,,,1078200.0,663210.0,,376450.0,
3,00263,0045,,2021,35054.0,499656.0,,,,555685.0,286671.0,,112607.0,
3,02639,0005,,2021,,,,,,84420.0,22485.0,,1633.0,
3,00264,0013,,2021,102000.0,197521.0,,,,299521.0,46835.0,,17195.0,
3,02642,0052,,2021,,,,,,352120.0,72266.0,,18584.0,
3,02643,0012,,2021,,,,,,40000.0,122643.0,,116443.0,
3,02643,0026,,2021,,,,,,216392.0,51245.0,,10887.0,
3,02643,0027,,2021,,,,,,529275.0,107721.0,,22872.0,
3,02643,0029,,2021,,,212121.0,,,,104902.0,,22347.0,
3,02643,0045,,2021,,,225437.0,,,229000.0,46606.0,,9897.0,
3,02643,0054,,2021,,,,,,64000.0,12029.0,,8189.0,
3,02643,0008,,2021,,,,,,40000.0,122643.0,,116443.0,
3,02644,0043,,2021,,,,,,398319.0,51435.0,,4221.0,
3,02644,0050,,2021,,,,,,310330.0,44957.0,,1200.0,
3,02646,0001,,2021,,76700.0,,,,336784.0,54177.0,,4737.0,
3,02647,0001,,2021,,,,,,65200.0,123009.0,40470.0,10353.0,
3,02647,0035,,2021,,,,,,177222.0,27557.0,1756.0,2258.0,
3,02647,0039,,2021,,48000.0,,,,48000.0,36878.0,5840.0,4455.0,
3,02647,0004,,2021,,348901.0,,,,348901.0,54043.0,,17663.0,
3,02647,0042,,2021,352623.0,,,,,478595.0,141518.0,,13936.0,
3,00265,1001,1001,2021,,,,,,115100.0,58274.0,,1256.0,
3,00265,0040,,2021,,,3304672.0,,,5070182.0,2769538.0,577896.0,415176.0,
3,00265,0043,,2021,,,4012603.0,,,6346472.0,2323773.0,274005.0,449249.0,
3,00265,0005,,2021,,1966530.0,,,,,813130.0,,263000.0,
3,02650,0035,,2021,,,,,,162524.0,52092.0,,,
3,02650,0035,,2021,,,,,,162524.0,52092.0,,,
3,02653,0035,,2021,,80975.0,,,,131789.0,54570.0,,13308.0,
3,02654,0028,,2021,,159840.0,,,,177140.0,31694.0,4250.0,2200.0,
3,02655,0038,,2021,,165883.0,,,,220851.0,44984.0,,4171.0,
3,02655,0004,,2021,135124.0,28000.0,,,,163124.0,109886.0,,10943.0,
3,02657,0001,,2021,,605487.0,,,,656471.0,312056.0,,34929.0,
3,02657,0009,,2021,,,,336000.0,,390000.0,117132.0,,73375.0,
3,02658,0010,,2021,,,,,,,155659.0,,12800.0,
3,02659,0001,,2021,,,,,,,224114.0,,55622.0,
3,02659,0016,,2021,,,,,,314516.0,81732.0,,11348.0,
3,02659,0026,,2021,,,,,,751781.0,733573.0,,22245.0,
3,02659,0029,,2021,,,,,,766969.0,748323.0,,22624.0,
3,02659,0044,,2021,,,,,,1190255.0,165586.0,,23039.0,
3,00266,0001,,2021,,,17043476.0,,,18379450.0,6268236.0,312352.0,1182330.0,
3,00266,1002,1002,2021,,,,,,1150086.0,206322.0,,59856.0,
3,02662,0014,,2021,,,,,,52714.0,11155.0,,704.0,
3,02662,0016,,2021,,,,,,75618.0,13320.0,,1067.0,
3,02662,0018,,2021,,,,,,75227.0,13316.0,,1067.0,
3,02662,0020,,2021,,,,,,66381.0,13316.0,,1067.0,
3,02662,0032,,2021,,,,,,112103.0,14646.0,,,
3,02662,0036,,2021,,,,,,78093.0,18371.0,,,
3,02662,0038,,2021,,,,,,94164.0,18383.0,,,
3,02662,0050,,2021,,,,,,140510.0,21976.0,,6200.0,
3,02663,0001,,2021,,,,,,142812.0,35141.0,,5796.0,
3,02663,0017,,2021,,,,,,216992.0,47877.0,,17788.0,
3,02664,0127,,2021,,,,100620.0,,100620.0,99206.0,,420.0,
3,02666,0101,,2021,,,,,,2426942.0,408820.0,34868.0,125908.0,
3,02666,0101,,2021,,,,,,2426942.0,408820.0,34868.0,125908.0,
3,00267,0027,,2021,72219.0,,,205053.0,,277272.0,82999.0,,16260.0,
3,00267,0041,,2021,,255400.0,,,,255400.0,115662.0,36468.0,4125.0,
3,02679,1437,1437,2021,,,,,,47997.0,19452.0,4800.0,,
